text,label
hmdolah w rabi ihanihom w i3inha w nchlah rabi i5alik li ba3thkom amin ya rabi,1
امسط منها ما فماش,0
ma7lek w nchala dima mnawra,1
ماسطين,0
ja3for enti kbir w 9albek akbar menek n7ebok 3,1
mwaher,1
قداكشي تافه يا شكيب,0
ena me3ejbetnicj,0
w a7na ya sami n7ebok w rabi chahed 3lina,1
vrament ena 3jebni mala karim yo9tel bedho7ek,1
تفوه عليكم يا كلابرانا فسخناكم لا مفيده و جميله ,0
bravo walid d,1
برجوليه معلم,1
انا عجبتني برشا و مازالت مبتدءه لازم نشجعوها ربي معاك محلاك,1
اوه يخي بسيف تحب تجيبها تذحك راك ماسط ,0
raj3et lefthaya7,0
bravo por welid tonsi,1
ماشاءاله وتبارك الّٰه علي جمالها,1
بصراحه ميعرفش يحكي مسط,0
يا تحيفه قداش تحكي اما تبارك اله عليك,1
m3alem w dhamer yo93ed dima dhamer bravo lotfi,1
bravo,1
rak maseteu ,0
ahowa echay eli karahni fi tons,0
of hram 3likom kasarli kraymi mamesto,0
bravo mosalsal tayara,1
tfoh 3likom metfehkom,0
najla yeser 7lowa,1
bravo sami,1
عبد الفتاح مورو رويبيضه العصر,0
bravo,1
monefek wa katheb moch rajel,0
thabel wajiha,1
mela fadhy7,0
haha blida,0
عزا فيك وفي امك الي معرفتش تربيك انتي وخوك كل مره تمدو وجوهكم وتكلاشو في لطفي قلشعليكم من عاءله ملكيه فيق علي روحك انتي وخوك امك فنانه لا مشت لا جيت و بوك كلون وانتي وخوك اتفه منكم مفماشملا منظر علي صباح,0
blida,0
من الناس الي نحبهم ونحب نتبع اخبارها,1
ili 9al msa5a3ib a3lik,0
بصراحه bravo ناجي جلول,1
bsara7a chakib maseto barnemj klem enes,0
برافو,1
moro dima ikawer,1
تشرف انك تجمعي اذا انت في مزبله التاريخ يا سقط المتاع,0
macha alah,1
rajel mo7tarm w as2lto nthifa twensa i7bo ijibo we7d yzl3oh bel as2la el masta,1
bayrem weld jam3iya w n7ebo,1
oh mela 3sel jawk a7la jaw,1
تباركله عليها,1
انسان ضامر ومتربي برافو,1
yeser tgo3ir maha9hech,0
عالمي,1
قمه العار تحكي في موضوع محرم برب فيقو شويه يزينا من قله الحياء,0
حثاله المجتمع شكونك انتي تحكي علي الاندلسي الطيور علي اشكالها تقع ونسيتي رجال الي ملقيا صدورها الكرتوش باش ملهط كيفك تمد وجها في tv,0
yeser cha9nosa,0
سيتكوم عالمي,1
ya mase5,0
يا قرد,0
ta7fona 3ali5r j 3,1
انا مقاطع هذه القناه الكارثه,0
bravo neji jalol,1
مثله الاول في تونس كوميديا,1
مريض بمرض اسمه النهضهx0d,0
7al9a fachila,0
اصل الثعلب في العينين والعينين في الدهن,0
راجل طحان,0
ياسر غالطه في روحها و عقلها صغير,0
دزاير كل تبع في اعمالك كل روعه,1
امسط وحده في المسلسل بسراحه لا علاقه,0
mala hala 3ejbikchi,0
il capo lem3alem,1
yeser go3ra mata3rafech telbes jemla w yeser rzina euf,0
bravo,1
wahdek ya nanona rabi ifadhlek,1
معلّم و خفيف روح يفرّحني برشا انّو تونسي,1
ليلي الشابي تبث السموم والفساد وليست نموذج لام التونسيه مدام السيده تحكي مع بنتها مالحزام واهبط,0
خير من هاك الماسط متاع سلام مسيو,1
heka lem3alem,1
sot hlow,1
mkachkha krahtha,0
ميقنعش المشاهد نتمني يخرجوه من البرنامج,0
rabi m3akom,1
جبالك الرواسي ولاعبدك الثقيل يا فرطاس يا تافه قالو عامل حزب صوت الفنانين و عيلتو ما صوتولوش ه يا فاشل,0
ja3for ya m3alem,1
hlo,1
vrament rajil w sid erjel,1
go3ra,0
ya jehel ,0
habibi rabi y7mik w ytik ma tetmana,1
فنان محترم متالق و نجم تونس وتاج راسن في دول اعربيه,1
mosalsel tayara,1
ya benty rak masta rak 3matli ejeyer bjeh rabi na7iwha men klem enes win ma tet3ada nzapi pf o,0
ياسر فينو,1
عقربي و جبريا و عل حيط,0
yeser mastine ,0
borjoliya fadlek we 4amer,1
ahsene monachet metkhalak barcha bon corage,1
ربي يعينو,1
مبنِّك ومحلاك يا بيَّه المراه التونسيه بامتياز باله ساعه ساعه اعملي علينا طله نوريلنا القناه,1
i3adi ro7o,1
pf belehi ech fikom meyetfarej m5a5 fer5a w tefha el,0
مرزن ملايكتوالشفاعه,0
machlah,1
kamil 3la ro7ik ya amir w may himik fi 7ad w raho dhmarik 3sal,1
مصتو ياسر لاعب فاها فاهم كل شي,0
kalb mlkleb,0
3sal ,1
عيب و اله,0
الشيب والعيب,0
فنانه حلوهتعجبني و يعجبني صوتها,1
maset w damo th9il barcha,0
tfoh a3like,0
زينه يا زينه,1
h 7lowa barcha,1
حلقه عالميه,1
mahlaha 3,1
bravo,1
yhabel,1
برافو لطفيواصل انت مثل وكوميدي موهوب عندك طريقتك الخاصه صحيح اما زاده عندك برشا ناس تحبك وتعتبر ناجح والنتيجه التويجات ,1
barcha 9elet tarebia,0
7ala e7lila wakaho,0
جعفر يحب بلادو ويعمل في الخير يعاون في الناس والحكومه لا علاقه تسرق في الشعب وتشري في الكوش لباجي,1
لا يستحق اي تعليق غير التحقير,0
ye m3alem lik wahra rajel walah,1
te3jebni w n7ebha,1
mala chleka,0
ياسر مقلق وماسط تنبر عالعباد وانتي كعبه لا نفس الحوايج نفس الكلام ياسر ماسط بربي تعملو مزيه ماعادش تجيبوه,0
حيونات يراهم مشلولين,0
تافهه و حمقاء و اهم حاجه ما تمثلنيش كمراه تونسيه و زيد نقولها من انتي لتكلمي عن احمد الاندلسي,0
y3tik sa7a brvo,1
كلام معقول يا شيخ,1
هذيكا اجمل فنانه تونسيه عبر التاريخ ان شاءاله ديما متالقه,1
7aja grave 3al le5er ,1
يستخف في دمو و بصراحه ظهر دمو رزين و عار علي الحصه,0
nor mahlak,1
انيقه برشا محلاها ,1
اله  تربحه و  توريه فرحه,0
ta7an,0
machalah,1
من احلي النساء و محلي ضحكتها هذي النساء برسمي اناقه و عقوليه وتربيه وزين و عين,1
بربي يا سمير يزينا من استضافه تجار الدين لان الدين له وصافي سعيد هذا يزينا منه جيبلنا المعطلين عن العمل ان تجراء افتح ملف المتمتعين بالعفو التشريعي العام وانتدابهم في الوظيفه العموميه ان تجرات,0
بصراحه ياسر عظروته و مجودره و تقز بغله باتم معني الكلمه,0
bravo yatik sa7a,1
برجوليه فنان,1
كلكم منافقين تفرجو وتنبرو,0
تمثيلها مزيان برافو,1
ربي معاها,1
maja chayý,0
ملعون ابوك يا فقر يا محوجني لانذال ذليت عزيز النفس عشان عديم المال ملعون ابوك يا عوزه ذلت السءال قتال اه لو لعبت يا زهر و تبدلت الاحوال و ركبت اول موجه في سكه الاموال لروح لاول واحد احتجتلو في سءال كسر بخطري ساعتها و ذوقني ضيق الحال لعمل معاه الصح انا و اسندو لو مال و اقف جنبو فالمحن و اكون طويل البال و اعلمو الفلوس متصنعش رجال و الحوجه مره ياما بهزلت ابطال,0
wak mamesto w akther wehed 9lil torbiya pf,0
عسل,1
maset laset,0
برافو,1
manawar esahriya ya amir,1
تعجبني,1
ماسطه,0
ما شاء اله عليهم و ربي يفضلهم لبوهم هاجر كعيبه وحده في تونس,1
يا ملا ركاكه ,0
ma7lakom thamrine,1
maset barcha,0
5it 3liha,0
h m3alma,1
bravo layla echebi o9tolhom bdem bered,1
العيشه نفاق,0
برافو امين حلقه متميزه ضيوفك من تراز رفيع بردتنا علي قلوبنا من نبارهونقلك يا انصاف اليحياوي راك داءما متالقه او مزيانه اشنوا السر,1
e5ih wetfoh mastine elkol,0
اف شي يفد,0
maset,0
oi tayra ,1
ماسط,0
a7lowa,1
mala mahzla,0
مثل متاز علي كل مستويات و يستحق جواءز علي خدمه متاعو ماي ينقص مالزايد ليعمل فيه ه,1
اتوجه بتحيه خاصه لهذه الفنانه القديره واتمني لها التوفيق,1
قولولوا يزي من النفاق,0
انا عجبتني,1
امراءه مثقفه و فيها امل و البسمه زايدتها الشطر من منظرها نحبها طيبه,1
bravo sayed elwazir,1
اتفوه حاشاكم جميعا,0
   ,0
امان شكون العريانه الي يغني معاها هاذيكا  خيت ماشي ف بالو يكتب غناء باهي  ولا صوتو باهي  و هو نهار كامل معلق خمسه ف رقبتو  ع شنوه باش نحسدوه  ع الريق الماسط الي يغني فيه  قالو مكنتني شهيقه و انا مش مريgل بف تافه,0
الشخص الخطا في المكان الخطاتدخولاتو ماسطه و ميولاتو باينه باله نحيوه راهو يشوه في البرنامج و يلزنا باش نبدلو باش مانسمعوهش,0
امسط منو مفماش و شنيه مشكلتو مع النهضه ملا رجعي,0
mahlehom lakwet walah,1
amsat 7al9a meli bdet emision klem enes yeser jahel flop flop flop 3alekher ce soir,0
متالقه علي الدوام,1
نوفل افضل منشط d,1
tyara inmot i3leha,1
ojoh lo7 tfoh 3likom,0
انا نحبها و نموت عليها عندها تعرف اش تقول من الفنانات القلاءل الي عندها كاريزما و شخصيه اله يوفقها متميزه في المسرح و في الدراما و في السنيما,1
5it,0
mastin walah,0
mizyana fi role 3ifcha ,1
مثله متازه و مثال قيم لمراه التونسيه بالتوفيق ,1
9adech nakrho,0
وجيهه في 3 كلمات متخلقه و حنينه و صعيبه ,1
hlowa barcha,1
كارثه ,0
نقابي فاسد شوه الامن,0
to9tel,1
مارق وماسط وجايبها تمقعير علي اسياده,0
mahlahom,1
mala ta7ana makyebha,0
bravo ja3for,1
برجوليا جعفور وين دورو يدور راك معلم معلم ,0
m3alem el mezwed,0
نوفل الورتاني افضل منشط,1
مسلسل تافه تفاهه صاحب قناه الحمار التونسي مع المعذره ورد خطا في الحروف,0
mala niveau zeyed 7othela jad 3lih eli hoa fanen,0
قمت التفاهه بري يعطيك وهف ليك و لشريف متاعك,0
موهر,1
تحفونه,1
برافو وليد واحمد ,1
ھ موش نرمال تقتل,1
شخص تافه باتم معني الكلمه,0
maset w moch motrobi,0
رمز الفشل,0
ma7leh ,1
لعنه اله عليك الي يوم يبعثون,0
manel ken mchiti chofti 7aja o5ra ta3mleh 5irlk mala sel3a pf,0
nan,1
توفيق الغربي رديء ومبتذل,0
قناه الحمار التونسي,0
هذا شيخ الواط و الوموبنه امثالكم الاسلام بريء منكم,0
انسان حقود مسخ منحط سافل ساقط ماسط تافه نعن زك امو القحبه,0
barhom 3,1
يا لطفي راك وحدك بصراحه احسن كوميدي ولي يقول غير هذا عندوبيك بونتو,1
jaltam w mandoch roh riyadhiya w magjror,0
bravo naji jalol,1
ماسط واله ماسط,0
منافق كذاب عار علي الشعب التونسي الي طرد سيدو السارق,0
sot raw3a jadore,1
انا شاكه فيه يهودي الطف,0
مصتهم الكل,0
لمين انت معلم,1
يعجبني,1
mashalah ,1
mehdi bozomita ecote,1
nahthawi bayo3 o galtin tjibo fih fi blatowat tonsiya,0
عنصر مشاغب لا يليق بالبرنامج ولا يليق بتونس,0
hanona la3sal 3,1
chkara w fil b7arw amine ka3ba le fi tv,0
جعفور ديما موهر واصل و لا يهمك تكفيك محبه الناس,1
zeyed may 7afalha ken lotfi,1
اشبيه يقول خدم معايا بصراحه ياسر ماسط تسمع كان خدمت و خدمت x0d,0
ياخي مفما حد قالو راك ماسط لاسط مقداد هذا وكيفاش يجي مسءول,0
ملا قاضي دوخهم و خرجهم علي الموضوع و ضهرهم ما فاهمين شي و ضهر نيتهم الفاسده وهم لا يشعرون ملخر ضحك علاهم,0
تفوه علي زمن اصبح فيه الطحانه يطالبون بحقوقهم,0
bravo amin,1
كيفو كيف بلاش وبلاش بيه خير نهضاوي,0
ما شاء اله,1
الحمدله ياربربي يقويها ان شاءاله الاعاقه ماهيش جسديه قد ماهو اعاقه وسواد قلوب وعمي بصيرهبرافو,1
محلاك و ماحلي كلامك مثله و عليك الكلام,1
امراه مثقفه و فاضله,1
bal3ot,0
عسله نحبها برشا مثله كبيره ربي يوفقها,1
tfoh,0
bravo,1
شلاكه تدافع علي شلايك لكيفك حلال فيكم داعش واله يصفيكم واحد واحد وين ماشين بيك يا تونس ولادك رخصوك و خالاوك كي لوبانه في فم لي يسوي ولي ميسواش ,0
maset laset,0
maset laset aslen howa nahthawi maghchoch w mahoch metcharef baha just entihazi fi 7al9a eli fatet howa 9al mayetba3ech enahdha mas fi les videos wa9et enti5abat howa lol fi minasat enahdha w ymajed faha bon omoro ta3ba asel w 5sara ja fi blaset maya ksori mra metha9fa barcha 3lih,0
شخصيه سياسيه لا تفهم في السياسه,0
y bravo,1
maja chayý,0
ja3for m3alem,1
ena tkarahni fi ro7i kif tebda ta7ki o5ti z8ira tonta9 5ir s7i7 mezyena w naj7a mas tcha9nis yesir 3icht lbara fines 3ana ken fi tunis za3ma hya 5ir men l europe 3zizti ekbis ro7ik chway wlh terba7,0
